Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,AgeEducation,AgeMoneyly,IntoAge,Satisfaction
0,32,29,4,3,2,2,2837,1,13,3,3,0,6,3,3,6,2,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12.5,177,26,8
1,37,6,4,3,3,1,2073,4,22,4,4,0,7,3,3,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.81081081081081,168,30,8
0,30,9,3,3,3,4,6347,0,19,3,4,0,12,2,1,11,9,4,7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,10.0,634,18,11
0,24,13,2,4,3,2,2033,1,13,3,3,1,1,2,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.333333333333334,254,23,9
0,26,1,2,1,1,4,4364,3,14,3,1,1,5,2,3,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.6923076923076925,167,21,6
1,34,6,1,2,3,1,2960,2,11,3,3,0,8,2,3,4,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.9411764705882355,261,26,6
0,23,4,1,3,3,2,3295,1,13,3,3,0,3,3,1,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.3478260869565215,429,20,8
0,33,8,4,3,3,3,7104,0,12,3,4,0,6,3,3,5,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.121212121212121,645,27,10
0,34,2,4,3,3,3,2231,6,18,3,4,1,6,3,3,4,3,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.764705882352942,196,28,10
0,51,3,3,1,3,3,13116,2,11,3,4,0,15,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5.882352941176471,771,36,8
0,59,3,3,3,4,1,2670,4,20,4,1,3,12,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.084745762711864,181,47,5
0,31,8,5,1,3,2,16422,3,11,3,3,0,9,3,4,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.129032258064516,1589,22,6
0,26,29,2,1,3,3,4306,5,12,3,1,2,8,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7.6923076923076925,496,18,5
0,32,19,3,4,1,3,9610,3,13,3,3,1,10,2,1,4,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9.375,300,22,10
0,27,19,3,4,2,1,4066,1,11,3,1,2,7,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11.11111111111111,301,20,6
0,40,26,2,3,2,4,4422,3,13,3,4,1,16,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,221,24,11
0,46,8,4,4,2,1,4615,8,23,4,1,3,19,2,3,16,13,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8.695652173913043,200,27,6
0,53,5,3,3,3,3,19094,4,11,3,4,1,26,3,2,14,13,4,8,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.660377358490566,1080,27,10
0,35,25,4,3,3,3,10388,1,11,3,3,1,16,3,2,16,10,10,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.428571428571429,890,19,9
0,34,28,3,4,2,3,6712,1,21,4,4,2,8,2,3,8,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.823529411764707,394,26,11
0,39,18,2,1,3,3,4534,0,11,3,1,0,9,6,3,8,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5.128205128205129,348,30,5
1,36,9,3,4,2,3,3388,0,17,3,1,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.333333333333334,188,34,8
0,29,10,3,3,2,3,5869,9,11,3,3,0,8,2,3,5,2,1,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10.344827586206897,404,21,9
0,36,6,2,2,3,2,4941,6,20,4,4,2,7,0,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.555555555555555,411,29,8
0,27,4,3,2,3,3,2318,1,19,3,3,0,1,2,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.11111111111111,257,26,8
0,35,28,3,2,4,3,3407,1,17,3,4,2,10,3,2,10,9,6,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.571428571428571,389,25,9
0,30,7,4,3,3,3,3491,1,13,3,1,3,10,4,2,10,7,8,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13.333333333333334,349,20,7
1,45,2,3,1,1,2,18824,2,16,3,1,0,26,2,3,24,10,1,11,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6.666666666666667,418,19,4
1,28,12,1,3,3,4,2515,1,11,3,4,0,1,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3.5714285714285716,269,27,11
0,34,2,4,4,2,3,2768,3,12,3,3,1,14,3,3,7,3,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11.764705882352942,162,20,10
0,45,20,3,4,3,3,4850,8,15,3,3,0,8,3,3,5,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.666666666666667,323,37,10
0,51,1,4,1,2,1,7484,3,20,4,3,0,23,1,2,13,12,12,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.8431372549019605,293,28,5
1,46,21,2,4,3,2,8926,4,22,4,4,1,13,2,4,9,7,3,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.3478260869565215,582,33,10
0,42,2,3,4,3,4,10124,2,14,3,3,1,24,3,1,20,8,13,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7.142857142857143,723,18,11
1,31,20,3,1,3,3,9824,3,12,3,1,0,12,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.67741935483871,950,19,5
0,46,2,4,4,3,4,7379,2,11,3,3,1,12,3,2,6,3,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8.695652173913043,481,34,11
0,40,4,1,4,3,3,19033,1,14,3,2,1,21,2,3,20,8,9,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.5,1427,19,9
0,36,3,3,3,3,2,4485,4,12,3,4,0,10,2,3,8,0,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.333333333333334,373,26,9
0,50,29,4,2,2,3,17046,0,15,3,2,1,28,2,3,27,10,15,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.0,681,22,7
0,30,7,3,3,3,3,1274,1,13,3,2,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.0,127,29,8
0,34,5,2,2,2,4,3986,1,14,3,3,1,15,3,4,15,10,4,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5.882352941176471,234,19,9
0,54,10,3,3,3,1,4440,6,19,3,4,0,9,3,3,5,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5.555555555555555,246,45,8
0,57,29,3,1,2,4,14118,3,12,3,3,1,32,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.2631578947368425,495,25,8
0,33,16,3,3,3,4,5368,1,25,4,3,1,7,2,3,6,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,9.090909090909092,488,26,10
0,51,6,2,2,2,3,2838,0,14,3,2,0,8,6,2,7,0,7,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.9215686274509802,111,43,7
0,41,14,3,1,3,3,2451,4,12,3,1,1,13,2,3,9,8,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.317073170731708,179,28,5
1,21,10,3,3,2,1,1416,1,13,3,1,0,1,6,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,14.285714285714286,134,20,5
0,50,17,5,4,2,1,13269,5,15,3,3,3,19,3,3,14,11,1,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.0,530,31,8
1,21,1,1,1,2,2,2174,1,11,3,3,0,3,3,3,3,2,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4.761904761904762,207,18,6
0,33,15,2,2,3,4,4878,0,13,3,1,1,10,6,3,9,7,8,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0606060606060606,443,23,7
0,38,3,4,2,3,4,6861,8,12,3,3,0,19,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10.526315789473685,541,19,9
0,45,20,2,3,3,4,13496,0,14,3,2,0,21,2,3,20,7,4,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.444444444444445,899,24,9
0,47,25,3,1,3,3,8633,2,23,4,2,0,25,3,3,17,14,12,11,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6.382978723404255,551,22,6
0,45,2,2,1,2,4,16792,9,23,4,4,1,22,1,3,20,8,11,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.444444444444445,746,23,9
0,40,1,4,1,3,4,2406,8,19,3,3,2,8,3,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.0,180,32,8
0,41,23,2,4,3,3,7082,3,16,3,4,0,21,2,3,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.878048780487805,518,20,11
0,53,2,3,3,2,2,7525,2,12,3,1,1,30,2,3,15,7,6,12,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.660377358490566,283,23,6
0,50,2,3,3,3,3,17639,5,16,3,4,0,30,3,3,4,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.0,1058,20,10
0,39,2,3,4,2,4,5204,8,11,3,3,2,13,2,3,5,4,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7.6923076923076925,266,26,11
0,30,16,1,2,3,4,2862,1,12,3,2,1,10,2,2,10,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.3333333333333335,286,20,8
0,28,29,1,3,1,2,6549,1,14,3,2,2,8,2,2,8,6,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.5714285714285716,233,20,7
0,40,10,4,4,4,3,2213,3,13,3,3,1,10,3,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10.0,221,30,10
0,30,7,1,4,3,2,2983,0,14,3,1,0,4,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.3333333333333335,298,26,7
0,35,2,4,4,3,1,5093,2,11,3,1,1,16,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11.428571428571429,436,19,6
0,44,20,3,4,3,2,3420,1,13,3,3,0,6,3,2,5,2,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.818181818181818,233,38,9
0,35,18,5,2,3,1,9069,1,22,4,4,1,9,3,2,9,8,1,8,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,14.285714285714286,777,26,7
0,25,3,1,3,3,1,4194,1,18,3,4,0,5,3,3,5,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,503,20,8
0,37,1,3,4,2,4,6474,1,13,3,2,1,14,2,2,14,8,3,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8.108108108108109,349,23,10
0,52,1,2,4,3,4,17099,2,15,3,2,1,26,2,2,9,8,7,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.8461538461538463,986,26,10
0,34,20,3,3,4,3,2585,0,17,3,4,0,2,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.823529411764707,304,32,10
0,38,1,3,3,3,3,7861,4,14,3,4,0,10,4,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.894736842105263,620,28,10
0,22,8,1,2,1,1,2451,1,15,3,1,1,4,3,2,4,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.545454545454546,111,18,4
0,40,14,3,3,2,3,19626,1,14,3,1,0,21,2,4,20,7,4,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7.5,981,19,7
0,36,10,4,2,3,4,9980,1,14,3,4,0,10,3,2,10,3,9,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.11111111111111,831,26,10
0,39,13,4,3,2,2,17123,6,13,3,4,2,21,4,3,19,9,15,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.256410256410257,878,18,9
0,26,1,1,1,2,3,2007,1,13,3,3,2,5,5,3,5,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.8461538461538463,154,21,7
0,25,8,2,1,3,3,4907,0,22,4,2,1,6,3,2,5,3,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8.0,588,19,6
0,36,8,4,1,3,4,5079,4,13,3,4,2,12,3,3,7,7,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.11111111111111,423,24,9
0,38,7,4,4,2,4,4028,0,20,4,1,0,8,2,3,7,7,0,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10.526315789473685,212,30,9
0,44,1,5,1,3,3,4768,7,12,3,3,1,11,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.363636363636363,325,33,7
0,31,1,1,3,3,1,4148,1,12,3,3,1,4,1,3,4,3,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.225806451612903,401,27,7
1,31,13,4,2,3,1,4233,2,17,3,3,0,9,2,1,3,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.903225806451612,409,22,6
0,27,3,1,4,4,4,4647,1,20,4,2,2,6,3,3,6,5,0,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.7037037037037037,688,21,10
0,56,7,3,4,1,4,7260,4,11,3,1,0,37,3,2,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5.357142857142857,129,19,9
0,55,18,4,3,3,2,6385,3,14,3,4,2,17,3,3,8,7,6,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7.2727272727272725,348,38,9
0,39,25,2,3,3,3,10920,3,21,4,2,1,13,2,3,6,4,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.128205128205129,840,26,8
0,37,4,1,3,3,3,2996,7,15,3,4,0,8,2,3,6,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.7027027027027026,242,29,10
0,36,9,2,2,2,2,8847,2,11,3,3,1,13,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5.555555555555555,491,23,7
0,37,11,3,1,3,3,3629,4,18,3,1,0,8,6,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8.108108108108109,294,29,5
0,34,1,3,4,2,3,7083,1,14,3,4,0,10,3,3,10,9,8,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8.823529411764707,416,24,11
0,40,6,3,2,3,3,13237,7,15,3,3,0,22,3,3,20,6,5,13,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7.5,992,18,8
0,38,10,4,3,3,3,6077,3,11,3,3,0,10,2,3,6,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10.526315789473685,479,28,9
0,34,3,3,4,3,2,5433,1,12,3,3,1,11,2,3,11,8,7,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.823529411764707,479,23,9
0,59,1,1,1,2,3,5473,7,11,3,4,0,20,2,2,4,3,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.694915254237288,185,39,8
0,35,4,4,4,2,4,2376,1,13,3,2,1,2,2,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.428571428571429,135,33,10
1,39,3,2,4,3,3,5238,4,18,3,1,0,12,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.128205128205129,402,27,8
0,28,16,2,2,4,1,5661,0,19,3,3,0,9,2,3,8,3,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.142857142857143,808,19,6
0,25,13,1,2,3,3,2096,1,11,3,3,0,7,1,3,7,4,0,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4.0,251,18,8
0,29,9,4,4,3,3,2974,9,17,3,3,1,9,2,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.793103448275861,307,20,10
0,45,23,2,4,3,1,3633,1,15,3,3,1,9,2,3,9,8,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.444444444444445,242,36,8
0,37,10,2,4,4,4,4680,3,17,3,1,0,4,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.405405405405405,505,33,9
0,45,28,3,4,3,4,2132,4,20,4,4,1,8,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.666666666666667,142,37,12
0,33,2,3,4,3,2,5147,8,15,3,4,0,13,2,2,11,7,1,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9.090909090909092,467,20,10
0,34,1,5,2,3,4,2691,1,12,3,4,1,10,4,2,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.705882352941176,237,24,10
0,56,9,3,1,3,3,2942,2,19,3,2,1,18,4,3,5,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.357142857142857,157,38,6
1,30,5,3,2,3,2,2422,0,17,3,1,0,4,3,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10.0,242,26,5
0,41,7,2,4,3,3,5003,6,14,3,2,0,8,6,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4.878048780487805,366,33,9
0,49,6,1,3,2,3,13966,2,19,3,2,1,30,3,3,15,11,2,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0408163265306123,570,19,8
0,19,3,1,2,3,2,1483,1,14,3,4,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5.2631578947368425,234,18,8
0,45,11,2,4,3,4,17650,3,13,3,2,1,26,4,4,9,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.444444444444445,1176,19,10
0,44,17,3,4,1,3,2290,2,13,3,4,0,6,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.818181818181818,52,38,11
0,29,10,3,4,3,2,2297,1,14,3,4,2,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10.344827586206897,237,27,10
0,35,11,2,4,3,4,4968,1,11,3,4,1,5,3,3,5,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5.714285714285714,425,30,12
0,53,6,3,4,3,4,2450,2,17,3,4,0,19,4,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5.660377358490566,138,34,12
1,21,10,2,1,2,3,2625,1,20,4,3,0,2,2,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9.523809523809524,250,19,7
0,26,6,3,3,4,4,2544,0,18,3,1,1,8,3,3,7,7,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.538461538461538,391,18,8
0,46,7,4,3,3,3,5258,2,14,3,3,0,7,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8.695652173913043,342,39,9
0,47,2,2,3,3,4,16752,1,11,3,3,1,26,3,2,26,14,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.25531914893617,1069,21,10
0,45,6,3,4,2,4,8865,6,12,3,4,0,23,2,3,19,7,12,8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.666666666666667,394,22,12
0,42,2,3,1,3,3,18880,5,11,3,1,0,24,2,2,22,6,4,14,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7.142857142857143,1348,18,5
0,24,24,3,4,3,2,3597,8,22,4,4,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12.5,449,18,10
